frame_id,worker_id,x,y,vx,vy,vehicle_v,vehicle_dir
1292,0,266.6742,9.7281,0.0000,0.0000,2.0,0.0
1293,0,266.8742,9.7281,0.0000,0.0000,2.0,0.0
1294,0,267.0742,9.7281,0.0000,0.0000,2.0,0.0
1295,0,267.2742,9.7281,0.0000,0.0000,2.0,0.0
1296,0,267.4742,9.7281,0.0000,0.0000,2.0,0.0
1297,0,267.6742,9.7281,0.0000,0.0000,2.0,0.0
1298,0,267.8742,9.7281,0.0000,0.0000,2.0,0.0
1299,0,268.0742,9.7281,0.0000,0.0000,2.0,0.0
1300,0,268.2742,9.7281,0.0000,0.0000,2.0,0.0
1301,0,268.4742,9.7281,0.0000,0.0000,2.0,0.0
1302,0,268.6742,9.7281,0.0000,0.0000,2.0,0.0
1303,0,268.8742,9.7281,0.0000,0.0000,2.0,0.0
1304,0,269.0742,9.7281,0.0000,0.0000,2.0,0.0
1305,0,269.2742,9.7281,0.0000,0.0000,2.0,0.0
1306,0,269.4742,9.7281,0.0000,0.0000,2.0,0.0
1307,0,269.6742,9.7281,0.0000,0.0000,2.0,0.0
1308,0,269.8742,9.7281,0.0000,0.0000,2.0,0.0
1309,0,270.0742,9.7281,0.0000,0.0000,2.0,0.0
1310,0,270.2742,9.7281,0.0000,0.0000,2.0,0.0
1311,0,270.4742,9.7281,0.0000,0.0000,2.0,0.0
1312,0,270.6742,9.7281,0.0000,0.0000,2.0,0.0
1313,0,270.8742,9.7281,0.0000,0.0000,2.0,0.0
1314,0,271.0742,9.7281,0.0000,0.0000,2.0,0.0
1315,0,271.2742,9.7281,0.0000,0.0000,2.0,0.0
1316,0,271.4742,9.7281,0.0000,0.0000,2.0,0.0
1317,0,271.6742,9.7281,0.0000,0.0000,2.0,0.0
1318,0,271.8742,9.7281,0.0000,0.0000,2.0,0.0
1319,0,272.0742,9.7281,0.0000,0.0000,2.0,0.0
1320,0,272.2742,9.7281,0.0000,0.0000,2.0,0.0
1321,0,272.4742,9.7281,0.0000,0.0000,2.0,0.0
1322,0,272.6742,9.7281,0.0000,0.0000,2.0,0.0
1323,0,272.8742,9.7281,0.0000,0.0000,2.0,0.0
1324,0,273.0742,9.7281,0.0000,0.0000,2.0,0.0
1325,0,273.2742,9.7281,0.0000,0.0000,2.0,0.0
1326,0,273.4742,9.7281,0.0000,0.0000,2.0,0.0
1327,0,273.6742,9.7281,0.0000,0.0000,2.0,0.0
1328,0,273.8742,9.7281,0.0000,0.0000,2.0,0.0
1329,0,274.0742,9.7281,0.0000,0.0000,2.0,0.0
1330,0,274.2742,9.7281,0.0000,0.0000,2.0,0.0
1331,0,274.4742,9.7281,0.0000,0.0000,2.0,0.0
1332,0,274.6742,9.7281,0.0000,0.0000,2.0,0.0
1333,0,274.8742,9.7281,0.0000,0.0000,2.0,0.0
1334,0,275.0742,9.7281,0.0000,0.0000,2.0,0.0
1335,0,275.2742,9.7281,0.0000,0.0000,2.0,0.0
1336,0,275.4742,9.7281,0.0000,0.0000,2.0,0.0
1337,0,275.6742,9.7281,0.0000,0.0000,2.0,0.0
1338,0,275.8742,9.7281,0.0000,0.0000,2.0,0.0
1339,0,276.0742,9.7281,0.0000,0.0000,2.0,0.0
1340,0,276.2742,9.7281,0.0000,0.0000,2.0,0.0
1341,0,276.4742,9.7281,0.0000,0.0000,2.0,0.0
1342,0,276.6742,9.7281,0.0000,0.0000,2.0,0.0
1343,0,276.8742,9.7281,0.0000,0.0000,2.0,0.0
1344,0,277.0742,9.7281,0.0000,0.0000,2.0,0.0
1345,0,277.2742,9.7281,0.0000,0.0000,2.0,0.0
1346,0,277.4742,9.7281,0.0000,0.0000,2.0,0.0
1347,0,277.6742,9.7281,0.0000,0.0000,2.0,0.0
1348,0,277.8742,9.7281,0.0000,0.0000,2.0,0.0
1349,0,278.0742,9.7281,0.0000,0.0000,2.0,0.0
1350,0,278.2742,9.7281,0.0000,0.0000,2.0,0.0
1351,0,278.4742,9.7281,0.0000,0.0000,2.0,0.0
1352,0,278.6742,9.7281,0.0000,0.0000,2.0,0.0
1353,0,278.8742,9.7281,0.0000,0.0000,2.0,0.0
1354,0,279.0742,9.7281,0.0000,0.0000,2.0,0.0
1355,0,279.2742,9.7281,0.0000,0.0000,2.0,0.0
1356,0,279.4742,9.7281,0.0000,0.0000,2.0,0.0
1357,0,279.6742,9.7281,0.0000,0.0000,2.0,0.0
1358,0,279.8742,9.7281,0.0000,0.0000,2.0,0.0
1359,0,280.0742,9.7281,0.0000,0.0000,2.0,0.0
1360,0,280.2742,9.7281,0.0000,0.0000,2.0,0.0
1361,0,280.4742,9.7281,0.0000,0.0000,2.0,0.0
1362,0,280.6742,9.7281,0.0000,0.0000,2.0,0.0
1363,0,280.8742,9.7281,0.0000,0.0000,2.0,0.0
1364,0,281.0742,9.7281,0.0000,0.0000,2.0,0.0
1365,0,281.2742,9.7281,0.0000,0.0000,2.0,0.0
1366,0,281.4742,9.7281,0.0000,0.0000,2.0,0.0
1367,0,281.6742,9.7281,0.0000,0.0000,2.0,0.0
1368,0,281.8742,9.7281,0.0000,0.0000,2.0,0.0
1369,0,282.0742,9.7281,0.0000,0.0000,2.0,0.0
1370,0,282.2742,9.7281,0.0000,0.0000,2.0,0.0
1371,0,282.4742,9.7281,0.0000,0.0000,2.0,0.0
1372,0,282.6742,9.7281,0.0000,0.0000,2.0,0.0
1373,0,282.8742,9.7281,0.0000,0.0000,2.0,0.0
1374,0,283.0742,9.7281,0.0000,0.0000,2.0,0.0
1375,0,283.2742,9.7281,0.0000,0.0000,2.0,0.0
1376,0,283.4742,9.7281,0.0000,0.0000,2.0,0.0
1377,0,283.6742,9.7281,0.0000,0.0000,2.0,0.0
1378,0,283.8742,9.7281,0.0000,0.0000,2.0,0.0
1379,0,284.0742,9.7281,0.0000,0.0000,2.0,0.0
1380,0,284.2742,9.7281,0.0000,0.0000,2.0,0.0
1381,0,284.4742,9.7281,0.0000,0.0000,2.0,0.0
1382,0,284.6742,9.7281,0.0000,0.0000,2.0,0.0
1383,0,284.8742,9.7281,0.0000,0.0000,2.0,0.0
1384,0,285.0742,9.7281,0.0000,0.0000,2.0,0.0
1385,0,285.2742,9.7281,0.0000,0.0000,2.0,0.0
1386,0,285.4742,9.7281,0.0000,0.0000,2.0,0.0
1387,0,285.6742,9.7281,0.0000,0.0000,2.0,0.0
1388,0,285.8742,9.7281,0.0000,0.0000,2.0,0.0
1389,0,286.0742,9.7281,0.0000,0.0000,2.0,0.0
1390,0,286.2742,9.7281,0.0000,0.0000,2.0,0.0
1391,0,286.4742,9.7281,0.0000,0.0000,2.0,0.0
1392,0,286.6742,9.7281,0.0000,0.0000,2.0,0.0
1393,0,286.8742,9.7281,0.0000,0.0000,2.0,0.0
1394,0,287.0742,9.7281,0.0000,0.0000,2.0,0.0
1395,0,287.2742,9.7281,0.0000,0.0000,2.0,0.0
1396,0,287.4742,9.7281,0.0000,0.0000,2.0,0.0
1397,0,287.6742,9.7281,0.0000,0.0000,2.0,0.0
1398,0,287.8742,9.7281,0.0000,0.0000,2.0,0.0
1399,0,288.0742,9.7281,0.0000,0.0000,2.0,0.0
1400,0,288.2742,9.7281,0.0000,0.0000,2.0,0.0
1401,0,288.4742,9.7281,0.0000,0.0000,2.0,0.0
1402,0,288.6742,9.7281,0.0000,0.0000,2.0,0.0
1403,0,288.8742,9.7281,0.0000,0.0000,2.0,0.0
1404,0,289.0742,9.7281,0.0000,0.0000,2.0,0.0
1405,0,289.2742,9.7281,0.0000,0.0000,2.0,0.0
1406,0,289.4742,9.7281,0.0000,0.0000,2.0,0.0
1407,0,289.6742,9.7281,0.0000,0.0000,2.0,0.0
1408,0,289.8742,9.7281,0.0000,0.0000,2.0,0.0
1409,0,290.0742,9.7281,0.0000,0.0000,2.0,0.0
1410,0,290.2742,9.7281,0.0000,0.0000,2.0,0.0
1411,0,290.4742,9.7281,0.0000,0.0000,2.0,0.0
1412,0,290.6742,9.7281,0.0000,0.0000,2.0,0.0
1413,0,290.8742,9.7281,0.0000,0.0000,2.0,0.0
1414,0,291.0742,9.7281,0.0000,0.0000,2.0,0.0
1415,0,291.2742,9.7281,0.0000,0.0000,2.0,0.0
1416,0,291.4742,9.7281,0.0000,0.0000,2.0,0.0
1417,0,291.6742,9.7281,0.0000,0.0000,2.0,0.0
1418,0,291.8742,9.7281,0.0000,0.0000,2.0,0.0
1419,0,292.0742,9.7281,0.0000,0.0000,2.0,0.0
1420,0,292.2742,9.7281,0.0000,0.0000,2.0,0.0
1421,0,292.4742,9.7281,0.0000,0.0000,2.0,0.0
1422,0,292.6742,9.7281,0.0000,0.0000,2.0,0.0
1423,0,292.8742,9.7281,0.0000,0.0000,2.0,0.0
1424,0,293.0742,9.7281,0.0000,0.0000,2.0,0.0
1425,0,293.2742,9.7281,0.0000,0.0000,2.0,0.0
1426,0,293.4742,9.7281,0.0000,0.0000,2.0,0.0
1427,0,293.6742,9.7281,0.0000,0.0000,2.0,0.0
1428,0,293.8742,9.7281,0.0000,0.0000,2.0,0.0
1429,0,294.0742,9.7281,0.0000,0.0000,2.0,0.0
1430,0,294.2742,9.7281,0.0000,0.0000,2.0,0.0
1431,0,294.4742,9.7281,1.1599,-0.3046,2.0,0.0
1432,0,294.9062,9.6672,2.0000,-0.5564,2.0,0.0
1433,0,295.3627,9.6168,2.0000,-0.5036,2.0,0.0
1434,0,295.8191,9.5665,2.0000,-0.5036,2.0,0.0
1435,0,296.2756,9.5161,2.0000,-0.2100,2.0,0.0
1436,0,296.8765,9.5245,2.0000,-0.4089,2.0,0.0
1437,0,297.4993,9.4343,2.0000,0.3573,2.0,0.0
1438,0,297.9833,9.5959,2.0000,1.6160,2.0,0.0
1439,0,298.4673,9.7575,2.0000,1.6160,2.0,0.0
1440,0,298.9512,9.9191,2.0000,1.3224,2.0,0.0
1441,0,299.2907,10.0220,0.1258,1.8259,2.0,0.0
1442,0,299.3764,10.2843,-0.5717,1.3115,2.0,0.0
1443,0,299.5764,10.2843,0.0000,0.0000,2.0,0.0
1444,0,299.7764,10.2843,0.0000,0.0000,2.0,0.0
1445,0,299.9764,10.2843,0.0000,0.0000,2.0,0.0
1446,0,300.1764,10.2843,-0.3109,-1.9281,2.0,0.0
1447,0,300.3142,9.8987,-1.4198,-2.0000,2.0,0.0
1448,0,300.2924,9.3542,-1.9674,-2.0000,2.0,0.0
1449,0,300.3207,8.8203,-1.7169,-2.0000,2.0,0.0
1450,0,300.3490,8.2863,-1.7169,-2.0000,2.0,0.0
1451,0,300.3773,7.7523,-1.0258,-2.0000,2.0,0.0
1452,0,300.5439,7.6012,0.4634,-0.7172,2.0,0.0
1453,0,300.8700,7.6089,1.0109,0.0245,2.0,0.0
1454,0,301.1461,7.6061,1.1258,0.6000,2.0,0.0
1455,0,301.4952,7.7289,1.4912,1.2279,2.0,0.0
1456,0,301.8443,7.8517,1.1110,1.2418,2.0,0.0
1457,0,302.1174,7.9772,0.7307,1.2557,2.0,0.0
1458,0,302.3904,8.1028,0.7307,1.2557,2.0,0.0
1459,0,302.6635,8.2284,0.3654,0.6278,2.0,0.0
1460,0,302.8635,8.2284,0.0000,0.0000,2.0,0.0
1461,0,303.0635,8.2284,0.0000,0.0000,2.0,0.0
1462,0,303.2635,8.2284,0.0000,0.0000,2.0,0.0
1463,0,303.4635,8.2284,0.0000,0.0000,2.0,0.0
1464,0,303.6635,8.2284,0.0000,0.0000,2.0,0.0
1465,0,303.8635,8.2284,0.0000,0.0000,2.0,0.0
1466,0,304.0635,8.2284,-0.6099,-0.7291,2.0,0.0
1467,0,304.1415,8.0825,-1.2199,-1.4583,2.0,0.0
1468,0,304.2195,7.9367,-1.2199,-1.4583,2.0,0.0
1469,0,304.2975,7.7909,-1.2199,-1.4583,2.0,0.0
1470,0,304.3756,7.6451,-1.2199,-1.4583,2.0,0.0
1471,0,304.4536,7.4992,-0.6099,-0.7291,2.0,0.0
1472,0,304.6536,7.4992,0.0000,0.0000,2.0,0.0
1473,0,304.8536,7.4992,0.0000,0.0000,2.0,0.0
1474,0,305.0536,7.4992,0.0000,0.0000,2.0,0.0
1475,0,305.2536,7.4992,0.0000,0.0000,2.0,0.0
1476,0,305.4536,7.4992,0.0000,0.0000,2.0,0.0
1477,0,305.6536,7.4992,0.0000,0.0000,2.0,0.0
1478,0,305.8536,7.4992,0.0000,0.0000,2.0,0.0
1479,0,306.0536,7.4992,0.0000,0.0000,2.0,0.0
1480,0,306.2536,7.4992,0.0000,0.0000,2.0,0.0
1481,0,306.4536,7.4992,0.0000,0.0000,2.0,0.0
1482,0,306.6536,7.4992,0.0000,0.0000,2.0,0.0
1483,0,306.8536,7.4992,0.0000,0.0000,2.0,0.0
1484,0,307.0536,7.4992,0.0000,0.0000,2.0,0.0
1485,0,307.2536,7.4992,0.0000,0.0000,2.0,0.0
1486,0,307.4536,7.4992,0.0000,0.0000,2.0,0.0
1487,0,307.6536,7.4992,0.0000,0.0000,2.0,0.0
1488,0,307.8536,7.4992,0.0000,0.0000,2.0,0.0
1489,0,308.0536,7.4992,1.2772,-1.0536,2.0,0.0
1490,0,308.5090,7.2885,2.0000,-2.0000,2.0,0.0
1491,0,308.9645,7.0778,2.0000,-2.0000,2.0,0.0
1492,0,309.4008,6.5392,2.0000,-2.0000,2.0,0.0
1493,0,309.8372,6.0006,2.0000,-2.0000,2.0,0.0
1494,0,310.2735,5.4619,1.0863,-2.0000,2.0,0.0
1495,0,310.4544,5.1340,-0.1909,-2.0000,2.0,0.0
1496,0,310.6353,4.8061,-0.0955,-1.6396,2.0,0.0
1497,0,310.8353,4.8061,0.0000,0.0000,2.0,0.0
1498,0,311.0353,4.8061,0.0000,0.0000,2.0,0.0
1499,0,311.2353,4.8061,0.0000,0.0000,2.0,0.0
1500,0,311.4353,4.8061,0.0000,0.0000,2.0,0.0
1501,0,311.6353,4.8061,0.0000,0.0000,2.0,0.0
1502,0,311.8353,4.8061,0.0000,0.0000,2.0,0.0
1503,0,312.0353,4.8061,0.0000,0.0000,2.0,0.0
1504,0,312.2353,4.8061,0.0000,0.0000,2.0,0.0
1505,0,312.4353,4.8061,0.0000,0.0000,2.0,0.0
1506,0,312.6353,4.8061,0.0000,0.0000,2.0,0.0
1507,0,312.8353,4.8061,0.0000,0.0000,2.0,0.0
1508,0,313.0353,4.8061,0.0000,0.0000,2.0,0.0
1509,0,313.2353,4.8061,0.0000,0.0000,2.0,0.0
1510,0,313.4353,4.8061,0.0000,0.0000,2.0,0.0
1511,0,313.6353,4.8061,0.0000,0.0000,2.0,0.0
1512,0,313.8353,4.8061,0.0000,0.0000,2.0,0.0
1513,0,314.0353,4.8061,0.0000,0.0000,2.0,0.0
1514,0,314.2353,4.8061,0.0000,0.0000,2.0,0.0
1515,0,314.4353,4.8061,0.0000,0.0000,2.0,0.0
1516,0,314.6353,4.8061,0.0000,0.0000,2.0,0.0
1517,0,314.8353,4.8061,0.0000,0.0000,2.0,0.0
1518,0,315.0353,4.8061,0.0000,0.0000,2.0,0.0
1519,0,315.2353,4.8061,0.0000,0.0000,2.0,0.0
1520,0,315.4353,4.8061,0.0000,0.0000,2.0,0.0
1521,0,315.6353,4.8061,0.0000,0.0000,2.0,0.0
1522,0,315.8353,4.8061,0.0000,0.0000,2.0,0.0
1523,0,316.0353,4.8061,0.0000,0.0000,2.0,0.0
1524,0,316.2353,4.8061,0.0000,0.0000,2.0,0.0
1525,0,316.4353,4.8061,0.0000,0.0000,2.0,0.0
1526,0,316.6353,4.8061,0.0000,0.0000,2.0,0.0
1527,0,316.8353,4.8061,0.0000,0.0000,2.0,0.0
1528,0,317.0353,4.8061,0.0000,0.0000,2.0,0.0
1529,0,317.2353,4.8061,0.0000,0.0000,2.0,0.0
1530,0,317.4353,4.8061,0.0000,0.0000,2.0,0.0
1531,0,317.6353,4.8061,0.0000,0.0000,2.0,0.0
1532,0,317.8353,4.8061,0.0000,0.0000,2.0,0.0
1533,0,318.0353,4.8061,0.0000,0.0000,2.0,0.0
1534,0,318.2353,4.8061,0.0000,0.0000,2.0,0.0
1535,0,318.4353,4.8061,0.0000,0.0000,2.0,0.0
1536,0,318.6353,4.8061,0.0000,0.0000,2.0,0.0
1537,0,318.8353,4.8061,0.0000,0.0000,2.0,0.0
1538,0,319.0353,4.8061,0.0000,0.0000,2.0,0.0
1539,0,319.2353,4.8061,0.0000,0.0000,2.0,0.0
1540,0,319.4353,4.8061,0.0000,0.0000,2.0,0.0
1541,0,319.6353,4.8061,0.0000,0.0000,2.0,0.0
1542,0,319.8353,4.8061,0.0000,0.0000,2.0,0.0
1543,0,320.0353,4.8061,0.0000,0.0000,2.0,0.0
1544,0,320.2353,4.8061,0.0000,0.0000,2.0,0.0
1545,0,320.4353,4.8061,0.0000,0.0000,2.0,0.0
1546,0,320.6353,4.8061,0.0000,0.0000,2.0,0.0
1547,0,320.8353,4.8061,0.0000,0.0000,2.0,0.0
1548,0,321.0353,4.8061,0.0000,0.0000,2.0,0.0
1549,0,321.2353,4.8061,0.0000,0.0000,2.0,0.0
1550,0,321.4353,4.8061,0.0000,0.0000,2.0,0.0
1551,0,321.6353,4.8061,0.0000,0.0000,2.0,0.0
1552,0,321.8353,4.8061,0.0000,0.0000,2.0,0.0
1553,0,322.0353,4.8061,0.0000,0.0000,2.0,0.0
1554,0,322.2353,4.8061,0.0000,0.0000,2.0,0.0
1555,0,322.4353,4.8061,0.0000,0.0000,2.0,0.0
1556,0,322.6353,4.8061,0.0000,0.0000,2.0,0.0
1557,0,322.8353,4.8061,0.0000,0.0000,2.0,0.0
1558,0,323.0353,4.8061,-1.0594,-1.5998,2.0,0.0
1559,0,323.0234,4.4861,-2.0000,-2.0000,2.0,0.0
1560,0,323.0116,4.1662,-2.0000,-2.0000,2.0,0.0
1561,0,322.9997,3.8462,-2.0000,-2.0000,2.0,0.0
1562,0,322.9602,3.6111,-2.0000,-2.0000,2.0,0.0
1563,0,322.9206,3.3760,-1.3359,-0.7512,2.0,0.0
1564,0,323.0930,3.4609,-0.2765,0.8486,2.0,0.0
1565,0,323.2653,3.5457,-0.2765,0.8486,2.0,0.0
1566,0,323.4377,3.6306,-0.1383,0.4243,2.0,0.0
1567,0,323.6377,3.6306,-0.4013,-1.8794,2.0,0.0
1568,0,323.7574,3.2547,-0.6731,-2.0000,2.0,0.0
1569,0,323.9031,2.8680,-0.5437,-2.0000,2.0,0.0
1570,0,324.0487,2.4812,-0.3107,-2.0000,2.0,0.0
1571,0,324.2409,2.0957,-0.0777,-2.0000,2.0,0.0
1572,0,324.4332,1.7101,0.6106,-1.9639,2.0,0.0
1573,0,324.7631,1.7029,1.2309,0.0619,2.0,0.0
1574,0,325.0793,1.7225,1.5429,-0.0131,2.0,0.0
1575,0,325.4716,1.7003,1.6606,-0.0883,2.0,0.0
1576,0,325.8115,1.7049,1.3288,0.2668,2.0,0.0
1577,0,326.1374,1.7536,1.5482,0.0633,2.0,0.0
1578,0,326.5211,1.7175,1.9565,-0.4416,2.0,0.0
1579,0,326.9287,1.6653,1.6909,-0.1080,2.0,0.0
1580,0,327.2593,1.6959,1.8143,-0.1408,2.0,0.0
1581,0,327.6915,1.6372,2.0000,-0.8087,2.0,0.0
1582,0,328.1377,1.5342,1.8855,-0.6175,2.0,0.0
1583,0,328.4686,1.5137,1.1288,-0.2046,2.0,0.0
1584,0,328.7635,1.4933,1.6487,-0.3467,2.0,0.0
1585,0,329.1984,1.4443,2.0000,-0.3160,2.0,0.0
1586,0,329.6003,1.4301,2.0000,-0.1427,2.0,0.0
1587,0,330.0022,1.4158,1.0252,0.7273,2.0,0.0
1588,0,330.2053,1.5755,0.0315,1.5973,2.0,0.0
1589,0,330.4084,1.7353,-0.6643,1.5350,2.0,0.0
1590,0,330.4724,1.8825,-1.6737,1.6064,2.0,0.0
1591,0,330.4737,2.0565,-1.9874,1.7400,2.0,0.0
1592,0,330.4750,2.2305,-0.9937,0.8700,2.0,0.0
1593,0,330.6750,2.2305,0.0000,0.0000,2.0,0.0
1594,0,330.8750,2.2305,0.0000,0.0000,2.0,0.0
1595,0,331.0750,2.2305,0.0000,0.0000,2.0,0.0
1596,0,331.2750,2.2305,0.0000,0.0000,2.0,0.0
1597,0,331.4750,2.2305,0.0000,0.0000,2.0,0.0
1598,0,331.6750,2.2305,0.0000,0.0000,2.0,0.0
1599,0,331.8750,2.2305,0.0000,0.0000,2.0,0.0
1600,0,332.0750,2.2305,0.0000,0.0000,2.0,0.0
1601,0,332.2750,2.2305,0.0000,0.0000,2.0,0.0
1602,0,332.4750,2.2305,-1.9638,0.3208,2.0,0.0
1603,0,332.2822,2.2947,-2.0000,1.2000,2.0,0.0
1604,0,332.0729,2.4705,-2.0000,1.7582,2.0,0.0
1605,0,331.8636,2.6464,-2.0000,1.9435,2.0,0.0
1606,0,331.6906,2.8592,-2.0000,2.0000,2.0,0.0
1607,0,331.5177,3.0721,-1.7394,2.0000,2.0,0.0
1608,0,331.7428,3.3565,0.3568,2.0000,2.0,0.0
1609,0,331.9891,3.5452,-0.0325,2.0000,2.0,0.0
1610,0,332.1363,3.8044,-0.8941,2.0000,2.0,0.0
1611,0,332.2103,4.0163,-1.6263,2.0000,2.0,0.0
1612,0,332.2110,4.2072,-2.0000,1.2312,2.0,0.0
1613,0,332.2066,4.2625,-2.0000,0.4730,2.0,0.0
1614,0,332.1974,4.3019,-0.5829,1.5300,2.0,0.0
1615,0,332.4900,4.5685,1.1414,2.0000,2.0,0.0
1616,0,332.8256,4.8659,1.7184,2.0000,2.0,0.0
1617,0,333.2336,5.2249,2.0000,2.0000,2.0,0.0
1618,0,333.6417,5.5840,2.0000,2.0000,2.0,0.0
1619,0,334.0497,5.9430,1.0670,2.0000,2.0,0.0
1620,0,334.2551,6.0042,0.1287,0.9480,2.0,0.0
1621,0,334.4754,6.1326,0.3586,1.0916,2.0,0.0
1622,0,334.7268,6.2225,0.5086,1.4958,2.0,0.0
1623,0,334.9771,6.4318,0.9222,1.1037,2.0,0.0
1624,0,335.3112,6.4432,1.6074,-0.0685,2.0,0.0
1625,0,335.6986,6.4181,2.0000,-0.6488,2.0,0.0
1626,0,336.1257,6.3134,2.0000,-1.0573,2.0,0.0
1627,0,336.5227,6.2066,1.9754,-1.6655,2.0,0.0
1628,0,336.9208,5.9803,1.8520,-2.0000,2.0,0.0
1629,0,337.2931,5.6769,1.4570,-2.0000,2.0,0.0
1630,0,337.6122,5.4099,0.8855,-2.0000,2.0,0.0
1631,0,337.8702,5.1348,0.5804,-2.0000,2.0,0.0
1632,0,338.1282,4.8597,0.5804,-2.0000,2.0,0.0
1633,0,338.3863,4.5846,0.2902,-1.3755,2.0,0.0
1634,0,338.5863,4.5846,0.0000,0.0000,2.0,0.0
1635,0,338.7863,4.5846,0.0000,0.0000,2.0,0.0
1636,0,338.9863,4.5846,0.0000,0.0000,2.0,0.0
1637,0,339.1863,4.5846,0.0000,0.0000,2.0,0.0
1638,0,339.3863,4.5846,0.0000,0.0000,2.0,0.0
1639,0,339.5863,4.5846,0.0000,0.0000,2.0,0.0
1640,0,339.7863,4.5846,0.0000,0.0000,2.0,0.0
1641,0,339.9863,4.5846,0.2321,-0.1585,2.0,0.0
1642,0,340.2327,4.5529,0.6404,-0.1385,2.0,0.0
1643,0,340.5144,4.5569,0.8166,0.0401,2.0,0.0
1644,0,340.7960,4.5609,0.8166,0.0401,2.0,0.0
1645,0,341.0777,4.5649,0.8166,0.0401,2.0,0.0
1646,0,341.3593,4.5689,0.5845,0.1986,2.0,0.0
1647,0,341.5946,4.6046,0.1762,0.1786,2.0,0.0
1648,0,341.7946,4.6046,0.0000,0.0000,2.0,0.0
1649,0,341.9946,4.6046,0.0000,0.0000,2.0,0.0
1650,0,342.1946,4.6046,0.0000,0.0000,2.0,0.0
1651,0,342.3946,4.6046,0.0000,0.0000,2.0,0.0
1652,0,342.5946,4.6046,0.0000,0.0000,2.0,0.0
1653,0,342.7946,4.6046,0.0000,0.0000,2.0,0.0
1654,0,342.9946,4.6046,0.0000,0.0000,2.0,0.0
1655,0,343.1946,4.6046,0.0000,0.0000,2.0,0.0
1656,0,343.3946,4.6046,0.0000,0.0000,2.0,0.0
1657,0,343.5946,4.6046,0.0000,0.0000,2.0,0.0
1658,0,343.7946,4.6046,0.0000,0.0000,2.0,0.0
1659,0,343.9946,4.6046,0.0000,0.0000,2.0,0.0
1660,0,344.1946,4.6046,0.0000,0.0000,2.0,0.0
1661,0,344.3946,4.6046,0.0000,0.0000,2.0,0.0
1662,0,344.5946,4.6046,0.0000,0.0000,2.0,0.0
1663,0,344.7946,4.6046,0.0000,0.0000,2.0,0.0
1664,0,344.9946,4.6046,0.0000,0.0000,2.0,0.0
1665,0,345.1946,4.6046,-0.9509,-1.2570,2.0,0.0
1666,0,345.2044,4.3533,-1.9018,-2.0000,2.0,0.0
1667,0,345.2142,4.1019,-1.9018,-2.0000,2.0,0.0
1668,0,345.2241,3.8505,-1.9018,-2.0000,2.0,0.0
1669,0,345.2339,3.5991,-0.7374,-2.0000,2.0,0.0
1670,0,345.4766,3.1281,1.3778,-2.0000,2.0,0.0
1671,0,345.9094,2.9085,2.0000,-2.0000,2.0,0.0
1672,0,346.3423,2.6889,2.0000,-2.0000,2.0,0.0
1673,0,346.7752,2.4693,2.0000,-2.0000,2.0,0.0
1674,0,347.2081,2.2497,1.1644,-1.0980,2.0,0.0
1675,0,347.4081,2.2497,0.0000,0.0000,2.0,0.0
1676,0,347.6081,2.2497,0.0000,0.0000,2.0,0.0
1677,0,347.8081,2.2497,0.0000,0.0000,2.0,0.0
1678,0,348.0081,2.2497,0.0000,0.0000,2.0,0.0
1679,0,348.2081,2.2497,0.0000,0.0000,2.0,0.0
1680,0,348.4081,2.2497,0.0000,0.0000,2.0,0.0
1681,0,348.6081,2.2497,0.0000,0.0000,2.0,0.0
1682,0,348.8081,2.2497,0.0000,0.0000,2.0,0.0
1683,0,349.0081,2.2497,1.6290,0.9345,2.0,0.0
1684,0,349.5339,2.4366,2.0000,1.9233,2.0,0.0
1685,0,350.0776,2.6344,2.0000,1.9776,2.0,0.0
1686,0,350.6214,2.8322,2.0000,1.9776,2.0,0.0
1687,0,351.1652,3.0299,2.0000,1.9776,2.0,0.0
1688,0,351.7090,3.2277,2.0000,0.6554,2.0,0.0
1689,0,352.1672,3.1610,2.0000,-0.7211,2.0,0.0
1690,0,352.6073,3.0835,2.0000,-0.7754,2.0,0.0
1691,0,353.0475,3.0059,2.0000,-0.7754,2.0,0.0
1692,0,353.4877,2.9284,2.0000,-0.7754,2.0,0.0
1693,0,353.9279,2.8509,1.2010,-0.3877,2.0,0.0
1694,0,354.1279,2.8509,0.0000,0.0000,2.0,0.0
1695,0,354.3279,2.8509,0.0000,0.0000,2.0,0.0
1696,0,354.5279,2.8509,0.0000,0.0000,2.0,0.0
1697,0,354.7279,2.8509,0.0000,0.0000,2.0,0.0
1698,0,354.9279,2.8509,0.0000,0.0000,2.0,0.0
1699,0,355.1279,2.8509,0.0000,0.0000,2.0,0.0
1700,0,355.3279,2.8509,0.0000,0.0000,2.0,0.0
1701,0,355.5279,2.8509,0.0000,0.0000,2.0,0.0
1702,0,355.7279,2.8509,0.0000,0.0000,2.0,0.0
1703,0,355.9279,2.8509,0.0000,0.0000,2.0,0.0
1704,0,356.1279,2.8509,0.0000,0.0000,2.0,0.0
1705,0,356.3279,2.8509,0.0000,0.0000,2.0,0.0
1706,0,356.5279,2.8509,0.0000,0.0000,2.0,0.0
1707,0,356.7279,2.8509,0.0000,0.0000,2.0,0.0
1708,0,356.9279,2.8509,0.0000,0.0000,2.0,0.0
1709,0,357.1279,2.8509,0.0000,0.0000,2.0,0.0
1710,0,357.3279,2.8509,0.0000,0.0000,2.0,0.0
