frame_id,t,d_worker,d_stop,h_or_ttc,mu,vel_before,vel_after,scale,rule
49,4.900000,15.200334,0.654842,14.045491,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
50,5.000000,15.000005,0.654842,13.845162,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
51,5.100000,14.800343,0.654842,13.645500,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
52,5.200000,14.601375,0.654842,13.446532,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
53,5.300000,14.403130,0.654842,13.248287,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
54,5.400000,14.205638,0.654842,13.050796,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
55,5.500000,14.008931,0.654842,12.854089,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
56,5.600000,13.813044,0.654842,12.658201,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
57,5.700000,13.618009,0.654842,12.463166,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
58,5.800000,13.423865,0.654842,12.269023,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
59,5.900000,13.230653,0.654842,12.075810,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
60,6.000000,13.038411,0.654842,11.883569,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
61,6.100000,12.847185,0.654842,11.692343,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
62,6.200000,12.657021,0.654842,11.502178,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
63,6.300000,12.467966,0.654842,11.313124,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
64,6.400000,12.280072,0.654842,11.125230,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
65,6.500000,12.093394,0.654842,10.938552,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
66,6.600000,11.907989,0.654842,10.753146,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
67,6.700000,11.723915,0.654842,10.569073,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
68,6.800000,11.541239,0.654842,10.386396,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
69,6.900000,11.360025,0.654842,10.205183,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
70,7.000000,11.180348,0.654842,10.025506,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
71,7.100000,11.002281,0.654842,9.847439,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
72,7.200000,10.825904,0.654842,9.671062,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
73,7.300000,10.651299,0.654842,9.496457,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
74,7.400000,10.478559,0.654842,9.323716,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
75,7.500000,10.307774,0.654842,9.152931,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
76,7.600000,10.139043,0.654842,8.984200,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
77,7.700000,9.972471,0.654842,8.817629,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
78,7.800000,9.808169,0.654842,8.653327,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
79,7.900000,9.646253,0.654842,8.491410,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
80,8.000000,9.486843,0.654842,8.332001,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
81,8.100000,9.330069,0.654842,8.175226,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
82,8.200000,9.176065,0.654842,8.021223,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
83,8.300000,9.024974,0.654842,7.870132,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
84,8.400001,8.876945,0.654842,7.722103,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
85,8.500000,8.732132,0.654842,7.577290,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
86,8.600000,8.590699,0.654842,7.435857,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
87,8.700000,8.452816,0.654842,7.297974,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
88,8.800000,8.318659,0.654842,7.163817,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
89,8.900001,8.188411,0.654842,7.033569,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
90,9.000000,8.062261,0.654842,6.907419,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
91,9.100000,7.940405,0.654842,6.785563,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
92,9.200000,7.823045,0.654842,6.668203,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
93,9.300000,7.710384,0.654842,6.555542,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
94,9.400001,7.602632,0.654842,6.447790,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
95,9.500000,7.500000,0.654842,6.345158,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
96,9.600000,7.402701,0.654842,6.247859,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
97,9.700000,7.310949,0.654842,6.156107,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
98,9.800000,7.224955,0.654842,6.070113,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
99,9.900001,7.144926,0.654842,5.990084,0.800000,2.000000,2.000000,1.000000,CBF: h > 0 no clamp
